1982.2	0	0	0	0	NaN	0	0	0	0	0	0.00170257	0	0	0	0	0	0	0	0
1982.3	0	0	0	0	NaN	0	0	0	0	0	0.00173365	0	0	0	0	0	0	0	0
1982.4	0	0	0	0	NaN	0	0	0	0	0	0.00162417	0	0	0	0	0	0	0	0
1982.5	0	0	0	0	NaN	0	0	0.000368148	0	0	0.00162201	0	0	0	0	0	0	0	0
1982.6	0	0	0	0	NaN	0	0	0.000366972	0.000366972	0	0.00161666	0.00207943	0	0	0	0	0	0	0
1982.7	0	0	0	0	NaN	0	0	0	0	0	0.0015922	0.00207943	0	0	0	0	0	0	0
1982.8	0	0	0	0	NaN	0	0	0	0	0	0.00160392	0.00394685	0	0	0	0	0	0	0
1982.9	0	0	0	0	NaN	0	0	0	0	0	0.00165059	0.00567845	0	0	0	0	0	0	0
1983	0	0	0	0	NaN	0	0	0	0	0	0.00168332	0.00733765	0	0	0	0	0	0	0
1983.1	0	0	0	0	NaN	0	0	0	0	0	0.00171198	0.00733765	0	0	0	0	0	0	0
1983.2	0	0	0	0	NaN	0	0	0.000359997	0	0	0.00175834	0.00881192	0	0	0	0	0	0	0
1983.3	0	0	0	0	NaN	0	0	0.000358693	0	0	0.00187373	0.00881192	0	0	0	0	0	0	0
1983.4	0	0	0	0	NaN	0	0	0.000357628	0	0	0.00179896	0.00881192	0	0	0	0	0	0	0
1983.5	0	0	0	0	NaN	0	0	0.000356595	0.000356595	0	0.00189708	0.0100717	0	0	0	0	0	0	0
1983.6	0	0	0	0	NaN	0	0	0	0	0	0.00190982	0.0100717	0	0	0	0	0	0	0
1983.7	0	0	0	0	NaN	0	0	0	0	0	0.00194015	0.0100717	0	0	0	0	0	0	0
1983.8	0	0	0	0	NaN	0	0	0.000353257	0	0	0.00186541	0.0100717	0	0	0	0	0	0	0
1983.9	0	0	0	0	NaN	0	0	0	0	0	0.00194434	0.0131773	0	0	0	0	0	0	0
1984	0	0	0	0	NaN	0	0	0.000701927	0	0.000350963	0.00193703	0.0151409	0	0	0	0	0	0	0
1984.1	0	0	0	0	NaN	0	0	0.000350018	0	0	0.00191426	0.0151409	0	0	0	0	0	0	0
1984.2	0	0	0	0	NaN	0	0	0	0	0	0.00196161	0.0151409	0	0	0	0	0	0	0
1984.3	0	0	0	0	NaN	0	0	0.000347826	0	0	0.00190809	0.0151409	0	0	0	0	0	0	0
1984.4	0	0	0	0	NaN	0	0	0	0	0	0.00188738	0.0159778	0	0	0	0	0	0	0
1984.5	0	0	0	0	NaN	0	0	0	0	0	0.00208262	0.0159778	0	0	0	0	0	0	0
1984.6	0	0	0	0	NaN	0	0	0	0.000344471	0	0.00216206	0.0167447	0	0	0	0	0	0	0
1984.7	0	0	0	0	NaN	0	0	0	0	0	0.00214148	0.0146652	0	0	0	0	0	0	0
1984.8	0	0	0	0	NaN	0	0	0.000342384	0.000342384	0	0.00212014	0.0146652	0	0	0	0	0	0	0
1984.9	0	0	0	0	NaN	0	0	0.00068299	0	0	0.00208273	0.0127978	0	0	0	0	0	0	0
1985	0	0	0	0	NaN	0	0	0.000340391	0	0.000340391	0.00204459	0.0110662	0	0	0	0	0	0	0
1985.1	0	0	0	0	NaN	0	0	0.000678495	0.000339248	0.000339248	0.00217031	0.010047	0	0	0	0	0	0	0
1985.2	0	0	0	0	NaN	0	0	0	0	0	0.00214837	0.010047	0	0	0	0	0	0	0
1985.3	0	0	0	0	NaN	0	0	0	0	0	0.00212656	0.009171	0	0	0	0	0	0	0
1985.4	0	0	0	0	NaN	0	0	0.000336033	0	0.000336033	0.00205527	0.0103324	0	0	0	0	0	0	0
1985.5	0	0	0	0	NaN	0	0	0.000669748	0.000334874	0	0.00208369	0.0120231	0	0	0	0	0	0	0
1985.6	0	0	0	0	NaN	0	0	0.000333901	0.000667802	0.000333901	0.00209292	0.011305	0	0	0	0	0	0	0
1985.7	0	0	0	0	NaN	0	0	0.000332646	0	0	0.00210467	0.0123562	0	0	0	0	0	0	0
1985.8	0	0	0	0	NaN	0	0	0	0	0	0.00213204	0.0144154	0	0	0	0	0	0	0
1985.9	0	0	0	0	NaN	0	0	0	0.00066107	0	0.00215943	0.0154222	0	0	0	0	0	0	0
1986	0	0	0	0	NaN	0	0	0.000329609	0	0	0.00213625	0.0132984	0	0	0	0	0	0	0
1986.1	0	0	0	0	NaN	0	0	0.000328483	0.000328483	0	0.00205138	0.01181	0	0	0	0	0	0	0
1986.2	0	0	0	0	NaN	0	0	0.000327514	0	0	0.00201529	0.0127284	0	0	0	0	0	0	0
1986.3	0	0	0	0	NaN	0	0	0.000652976	0.000326488	0	0.00205808	0.0127284	0	0	0	0	0	0	0
1986.4	0	0	0	0	NaN	0	0	0	0.000325457	0	0.00219652	0.0144695	0	0	0	0	0	0	0
1986.5	0	0	0	0	NaN	0	0	0	0.000324475	0	0.0022089	0.0140566	0	0	0	0	0	0	0
1986.6	0	0	0	0	NaN	0	0	0	0.000323405	0	0.00212208	0.014887	0	0	0	0	0	0	0
1986.7	0	0	0	0	NaN	0	0	0.000644683	0.000644683	0	0.00205477	0.0157495	0	0	0	0	0	0	0
1986.8	0	0	0	0	NaN	0	0	0.00128485	0	0.000642426	0.00219037	0.0161484	0	0	0	0	0	0	0
1986.9	0	0	0	0	NaN	0	0	0.00032041	0.00096123	0.00032041	0.00217109	0.016922	0	0	0	0	0	0	0
1987	0	0	0	0	NaN	0	0	0.000638488	0	0.000319244	0.00216804	0.0188177	0	0	0	0	0	0	0
1987.1	0	0	0	0	NaN	0	0	0.000636841	0.000636841	0.000318421	0.00224072	0.0195641	0	0	0	0	0	0	0
1987.2	0	0	0	0	NaN	0	0	0	0.00031737	0	0.0022323	0.0203949	0	0	0	0	0	0	0
1987.3	0	0	0	0	NaN	0	0	0.000316446	0.000949337	0	0.00231907	0.0214812	0	0	0	0	0	0	0
1987.4	0	0	0	0	NaN	0	0	0.000315467	0.000315467	0	0.00231446	0.0219436	0	0	0	0	0	0	0
1987.5	0	0	0	0	NaN	0	0	0.000314545	0.000314545	0	0.00235619	0.0211275	0	0	0	0	0	0	0
1987.6	0	0	0	0	NaN	0	0	0.000627136	0.000313568	0.000627136	0.00242734	0.0201142	0	0	0	0	0	0	0
1987.7	0	0	0	0	NaN	0	0	0.000312559	0.00187535	0.000312559	0.00229979	0.0222253	0	0	0	0	0	0	0
1987.8	0	0	0	0	NaN	0	0	0.000311604	0.000623208	0.000311604	0.00223504	0.0221466	0	0	0	0	0	0	0
1987.9	0	0	0	0	NaN	0	0	0.000310598	0.000310598	0	0.00221489	0.0213692	0	0	0	0	0	0	0
1988	0	0	0	0	NaN	0	0	0.000929282	0.000929282	0.000309761	0.0022996	0.0213079	0	0	0	0	0	0	0
1988.1	0	0	0	0	NaN	0	0	0.000308785	0.00123514	0	0.0023537	0.0215597	0	0	0	0	0	0	0
1988.2	0	0	0	0	NaN	0	0	0.00092356	0	0.000307853	0.00244111	0.0237918	0	0	0	0	0	0	0
1988.3	0	0	0	0	NaN	0	0	0.000613874	0.00184162	0.000613874	0.00248296	0.0234646	0	0	0	0	0	0	0
1988.4	0	0	0	0	NaN	0	0	0	0.00152957	0	0.00252181	0.0246282	0	0	0	0	0	0	0
1988.5	0	0	0	0	NaN	0	0	0.000610258	0	0.000305129	0.00249908	0.0240256	0	0	0	0	0	0	0
1988.6	0	0	0	0	NaN	0	0	0.000608421	0.000912631	0	0.00258443	0.0261078	0	0	0	0	0	0	0
1988.7	0	0	0	0	NaN	0	0	0.000303352	0.00273017	0	0.00252035	0.0261004	0	0	0	0	0	0	0
1988.8	0	0	0	0	NaN	0	0	0.00030227	0.00060454	0.00030227	0.00262153	0.0255496	0	0	0	0	0	0	0
1988.9	0	0	0	0	NaN	0	0	0.000904677	0.000904677	0.000301559	0.00252425	0.0272602	0	0	0	0	0	0	0
1989	0	0	0	0	NaN	0	0	0.000600925	0.00120185	0.000600925	0.00262429	0.0272714	0	0	0	0	0	0	0
1989.1	0	0	0	0	NaN	0	0	0.000899281	0.00119904	0.00029976	0.00265077	0.0261484	0	0	0	0	0	0	0
1989.2	0	0	0	0	NaN	0	0	0.000597532	0.000597532	0	0.00258542	0.0266732	0	0	0	0	0	0	0
1989.3	0	0	0	0	NaN	0	0	0.000596072	0.00149018	0.000596072	0.00253414	0.0266998	0	0	0	0	0	0	0
1989.4	0	0	0	0	NaN	0	0	0.000891372	0.0011885	0.000594248	0.00254059	0.0273343	0	0	0	0	0	0	0
1989.5	0	0	0	0	NaN	0	0	0.000888757	0.000296252	0.000888757	0.00256555	0.0282144	0	0	0	0	0	0	0
1989.6	0	0	0	0	NaN	0	0	0.000590859	0.00177258	0.00029543	0.00253112	0.0290698	0	0	0	0	0	0	0
1989.7	0	0	0	0	NaN	0	0	0.000589067	0.0017672	0.000589067	0.00255248	0.0293415	0	0	0	0	0	0	0
1989.8	0	0	0	0	NaN	0	0	0.000587441	0.00117488	0.00029372	0.00265272	0.0276173	0	0	0	0	0	0	0
1989.9	0	0	0	0	NaN	0	0	0.000878606	0.00117147	0.000878606	0.00280978	0.0289254	0	0	0	0	0	0	0
1990	0	0	0	0	NaN	0	0	0.000584061	0.00204421	0	0.00284884	0.0287715	0	0	0	0	0	0	0
1990.1	0	0	0	0	NaN	0	0	0.00116404	0.00145505	0.00116404	0.0027973	0.0296104	0	0	0	0	0	0	0
1990.2	0	0	0	0	NaN	0	0	0.000290318	0.00145159	0.000290318	0.00276064	0.0301453	0	0	0	0	0	0	0
1990.3	0	0	0	0	NaN	0	0	0.000289352	0.00144676	0.000289352	0.00289717	0.0298408	0	0	0	0	0	0	0
1990.4	0	0	0	0	NaN	0	0	0.00144292	0.00144292	0.000865751	0.00289243	0.0305401	0	0	0	0	0	0	0
1990.5	0	0	0	0	NaN	0	0	0.00115035	0.00316346	0.000575175	0.00287085	0.0302261	0	0	0	0	0	0	0
1990.6	0	0	0	0	NaN	0	0	0.000286903	0.00258213	0.000286903	0.00283571	0.0307635	0	0	0	0	0	0	0
1990.7	0	0	0	0	NaN	0	0	0.00143	0.002288	0.001144	0.00282824	0.0311433	0	0	0	0	0	0	0
1990.8	0	0	0	0	NaN	0	0	0.00142539	0.00114032	0.000855237	0.00292498	0.0319554	0	0	0	0	0	0	0
1990.9	0	0	0	0	NaN	0	0	0.000853242	0.00142207	0.000284414	0.00290411	0.0314844	0	0	0	0	0	0	0
1991	0	0	0	0	NaN	0	0	0.00141784	0.00226854	0.00113427	0.00294144	0.0301734	0	0	0	0	0	0	0
1991.1	0	0	0	0	NaN	0	0	0.000565531	0.000848296	0.000565531	0.00292	0.0313693	0	0	0	0	0	0	0
1991.2	0	0	0	0	NaN	0	0	0.000845857	0.00112781	0.000563904	0.00306969	0.0327594	0	0	0	0	0	0	0
1991.3	0	0	0	0	NaN	0	0	0.00112439	0.00168658	0.000562193	0.00319106	0.0342159	0	0	0	0	0	0	0
1991.4	0	0	0	0	NaN	0	0	0.00140158	0.00112126	0.000280316	0.00317176	0.0352258	0	0	0	0	0	0	0
1991.5	0	0	0	0	NaN	0	0	0.0016772	0.00195673	0.0016772	0.00319071	0.0356068	0	0	0	0	0	0	0
1991.6	0	0	0	0	NaN	0	0	0.000835701	0.0016714	0.000557134	0.00319918	0.0357423	0	0	0	0	0	0	0
1991.7	0	0	0	0	NaN	0	0	0.000555648	0.00166694	0.000277824	0.00333323	0.0377237	0	0	0	0	0	0	0
1991.8	0	0	0	0	NaN	0	0	0.00166283	0.00138569	0.00138569	0.00326945	0.0388113	0	0	0	0	0	0	0
1991.9	0	0	0	0	NaN	0	0	0.00138167	0.00221068	0.00110534	0.00329152	0.0389887	0	0	0	0	0	0	0
1992	0	0	0	0	NaN	0	0	0.00137733	0.00110187	0.000826401	0.00318667	0.0387066	0	0	0	0	0	0	0
1992.1	0	0	0	0	NaN	0	0	0.000274801	0.001374	0.000274801	0.00319427	0.0388423	0	0	0	0	0	0	0
1992.2	0	0	0	0	NaN	0	0	0.00109595	0.00246589	0.00109595	0.0032285	0.0383088	0	0	0	0	0	0	0
1992.3	0	0	0	0	NaN	0	0	0.0013659	0.00218543	0.00109272	0.00320813	0.0379579	0	0	0	0	0	0	0
1992.4	0	0	0	0	NaN	0	0	0.0010898	0.0016347	0.00081735	0.00308675	0.0360817	0	0	0	0	0	0	0
1992.5	0	0	0	0	NaN	0	0	0.00244545	0.00217374	0.00217374	0.00312278	0.0361795	0	0	0	0	0	0	0
1992.6	0	0	0	0	NaN	0	0	0.00270827	0.00243744	0.00162496	0.0031702	0.0375729	0	0	0	0	0	0	0
1992.7	0	0	0	0	NaN	0	0	0.00162053	0.00189061	0.00135044	0.00319194	0.0387819	0	0	0	0	0	0	0
1992.8	0	0	0	0	NaN	0	0	0.000808211	0.00161642	0.000538808	0.00329245	0.0390873	0	0	0	0	0	0	0
1992.9	0	0	0	0	NaN	0	0	0.0026855	0.00295405	0.0021484	0.00331271	0.0394496	0	0	0	0	0	0	0
1993	0	0	0	0	NaN	0	0	0.00107173	0.00187552	0.000535863	0.00340064	0.0404971	0	0	0	0	0	0	0
1993.1	0	0	0	0	NaN	0	0	0.00213732	0.00213732	0.00187016	0.00348772	0.0413386	0	0	0	0	0	0	0
1993.2	0	0	0	0	NaN	0	0	0.00133205	0.0023977	0.000799233	0.00353451	0.041967	0	0	0	0	0	0	0
1993.3	0	0	0	0	NaN	0	0	0.00292157	0.00265597	0.00159358	0.00347016	0.0430382	0	0	0	0	0	0	0
1993.4	0	0	0	0	NaN	0	0	0.000794934	0.00264978	0.000264978	0.00346045	0.0427211	0	0	0	0	0	0	0
1993.5	0	0	0	0	NaN	0	0	0.00105689	0.000792665	0.000792665	0.00348236	0.0421301	0	0	0	0	0	0	0
1993.6	0	0	0	0	NaN	0	0	0.00210787	0.00237135	0.0015809	0.00343284	0.042561	0	0	0	0	0	0	0
1993.7	0	0	0	0	NaN	0	0	0.0013133	0.00210128	0.000787981	0.00349294	0.0415872	0	0	0	0	0	0	0
1993.8	0	0	0	0	NaN	0	0	0.00130976	0.00392927	0.000785855	0.00339037	0.0417011	0	0	0	0	0	0	0
1993.9	0	0	0	0	NaN	0	0	0.00208997	0.00496369	0.00130623	0.00345002	0.0418488	0	0	0	0	0	0	0
1994	0	0	0	0	NaN	0	0	0.00234485	0.00234485	0.00234485	0.00354822	0.0440075	0	0	0	0	0	0	0
1994.1	0	0	0	0	NaN	0	0	0.00129904	0.00259808	0.000519615	0.00362253	0.0441742	0	0	0	0	0	0	0
1994.2	0	0	0	0	NaN	0	0	0.000777403	0.00518269	0.000777403	0.00361585	0.0446019	0	0	0	0	0	0	0
1994.3	0	0	0	0	NaN	0	0	0.00284355	0.00310206	0.00206804	0.00362008	0.0459491	0	0	0	0	0	0	0
1994.4	0	0	0	0	NaN	0	0	0.00128903	0.00335147	0.00103122	0.00367872	0.046364	0	0	0	0	0	0	0
1994.5	0	0	0	0	NaN	0	0	0.00179893	0.00205592	0.00154194	0.00365825	0.0490273	0	0	0	0	0	0	0
1994.6	0	0	0	0	NaN	0	0	0.00205002	0.00281878	0.00153752	0.00376704	0.0494617	0	0	0	0	0	0	0
1994.7	0	0	0	0	NaN	0	0	0.00102244	0.0048566	0.000511221	0.00369309	0.0484289	0	0	0	0	0	0	0
1994.8	0	0	0	0	NaN	0	0	0.00280369	0.0040781	0.00229393	0.00374996	0.0470528	0	0	0	0	0	0	0
1994.9	0	0	0	0	NaN	0	0	0.00127094	0.00177931	0.00127094	0.00360883	0.0465602	0	0	0	0	0	0	0
1995	0	0	0	0	NaN	0	0	0.00101415	0.00380305	0.000760611	0.00365112	0.04666	0	0	0	0	0	0	0
1995.1	0	0	0	0	NaN	0	0	0.00176951	0.00404459	0.00176951	0.00365225	0.0472328	0	0	0	0	0	0	0
1995.2	0	0	0	0	NaN	0	0	0.00176438	0.00352876	0.00126027	0.00356406	0.0470682	0	0	0	0	0	0	0
1995.3	0	0	0	0	NaN	0	0	0.0020103	0.00351803	0.00175901	0.00364239	0.047392	0	0	0	0	0	0	0
1995.4	0	0	0	0	NaN	0	0	0.00275634	0.00400922	0.00275634	0.00363281	0.0476757	0	0	0	0	0	0	0
1995.5	0	0	0	0	NaN	0	0	0.000999325	0.00349764	0.000499663	0.00367192	0.0474561	0	0	0	0	0	0	0
1995.6	0	0	0	0	NaN	0	0	0.00348718	0.00298902	0.00298902	0.00370282	0.0480154	0	0	0	0	0	0	0
1995.7	0	0	0	0	NaN	0	0	0.00198699	0.00248373	0.00149024	0.00381882	0.04909	0	0	0	0	0	0	0
1995.8	0	0	0	0	NaN	0	0	0.00321958	0.00421021	0.00272426	0.00380853	0.050865	0	0	0	0	0	0	0
1995.9	0	0	0	0	NaN	0	0	0.00172933	0.00345867	0.00123524	0.00381425	0.0500184	0	0	0	0	0	0	0
1996	0	0	0	0	NaN	0	0	0.00123171	0.00320244	0.000985367	0.00376679	0.0505365	0	0	0	0	0	0	0
1996.1	0	0	0	0	NaN	0	0	0.00147301	0.00270051	0.000491002	0.00372879	0.0491163	0	0	0	0	0	0	0
1996.2	0	0	0	0	NaN	0	0	0.0022041	0.0034286	0.0017143	0.00369532	0.0492106	0	0	0	0	0	0	0
1996.3	0	0	0	0	NaN	0	0	0.000976801	0.0026862	0.000732601	0.00376165	0.0500507	0	0	0	0	0	0	0
1996.4	0	0	0	0	NaN	0	0	0.00194742	0.00462512	0.00146056	0.00378806	0.0503982	0	0	0	0	0	0	0
1996.5	0	0	0	0	NaN	0	0	0.00291276	0.00412641	0.00194184	0.00374123	0.051917	0	0	0	0	0	0	0
1996.6	0	0	0	0	NaN	0	0	0.00242008	0.00387212	0.00169405	0.00373395	0.0520728	0	0	0	0	0	0	0
1996.7	0	0	0	0	NaN	0	0	0.00144781	0.00217171	0.000723903	0.00363524	0.0526171	0	0	0	0	0	0	0
1996.8	0	0	0	0	NaN	0	0	0.00240743	0.00433338	0.00144446	0.00370149	0.0533461	0	0	0	0	0	0	0
1996.9	0	0	0	0	NaN	0	0	0.00191971	0.00551916	0.00167974	0.00359415	0.0539106	0	0	0	0	0	0	0
1997	0	0	0	0	NaN	0	0	0.00119637	0.00239275	0.000957098	0.00378047	0.0532792	0	0	0	0	0	0	0
1997.1	0	0	0	0	NaN	0	0	0.00238601	0.00405621	0.00190881	0.00380517	0.0535144	0	0	0	0	0	0	0
1997.2	0	0	0	0	NaN	0	0	0.00261693	0.00404435	0.00190322	0.00376923	0.0531972	0	0	0	0	0	0	0
1997.3	0	0	0	0	NaN	0	0	0.00213498	0.00498162	0.0011861	0.00380919	0.0537652	0	0	0	0	0	0	0
1997.4	0	0	0	0	NaN	0	0	0.00189201	0.00307452	0.00165551	0.0036632	0.0534039	0	0	0	0	0	0	0
1997.5	0	0	0	0	NaN	0	0	0.00401019	0.00283072	0.00283072	0.00366606	0.0525827	0	0	0	0	0	0	0
1997.6	0	0	0	0	NaN	0	0	0.00164659	0.00352842	0.00164659	0.00368865	0.0523986	0	0	0	0	0	0	0
1997.7	0	0	0	0	NaN	0	0	0.00281505	0.00351881	0.00211129	0.00369232	0.0523287	0	0	0	0	0	0	0
1997.8	0	0	0	0	NaN	0	0	0.00163766	0.00608273	0.00116975	0.00372468	0.050717	0	0	0	0	0	0	0
1997.9	0	0	0	0	NaN	0	0	0.00256626	0.00396603	0.00256626	0.00372688	0.050355	0	0	0	0	0	0	0
1998	0	0	0	0	NaN	0	0	0.0030248	0.00488622	0.00279213	0.00379068	0.0500132	0	0	0	0	0	0	0
1998.1	0	0	0	0	NaN	0	0	0.00185636	0.00394477	0.00139227	0.00377153	0.0499417	0	0	0	0	0	0	0
1998.2	0	0	0	0	NaN	0	0	0.00231364	0.00323909	0.00208227	0.00374913	0.0499296	0	0	0	0	0	0	0
1998.3	0	0	0	0	NaN	0	0	0.00161502	0.00484507	0.00161502	0.00382406	0.0500198	0	0	0	0	0	0	0
1998.4	0	0	0	0	NaN	0	0	0.0016109	0.00506283	0.000460257	0.00377857	0.0507571	0	0	0	0	0	0	0
1998.5	0	0	0	0	NaN	0	0	0.0025245	0.0048195	0.0016065	0.00380201	0.0496436	0	0	0	0	0	0	0
1998.6	0	0	0	0	NaN	0	0	0.00183125	0.00343359	0.00137344	0.00393334	0.0492919	0	0	0	0	0	0	0
1998.7	0	0	0	0	NaN	0	0	0.00251136	0.00456611	0.00205475	0.00396134	0.0485463	0	0	0	0	0	0	0
1998.8	0	0	0	0	NaN	0	0	0.00250541	0.00546635	0.00136659	0.0039765	0.0481266	0	0	0	0	0	0	0
1998.9	0	0	0	0	NaN	0	0	0.00272449	0.00454081	0.00227041	0.0040469	0.0493109	0	0	0	0	0	0	0
1999	0	0	0	0	NaN	0	0	0.00181147	0.00543441	0.000905736	0.00422521	0.0495705	0	0	0	0	0	0	0
1999.1	0	0	0	0	NaN	0	0	0.0011291	0.00519387	0.0011291	0.00414058	0.0506037	0	0	0	0	0	0	0
1999.2	0	0	0	0	NaN	0	0	0.00180164	0.00563012	0.00157643	0.00409426	0.0508392	0	0	0	0	0	0	0
1999.3	0	0	0	0	NaN	0	0	0.00202184	0.00426832	0.00157254	0.00410745	0.0522504	0	0	0	0	0	0	0
1999.4	0	0	0	0	NaN	0	0	0.00246477	0.00560174	0.0022407	0.00407536	0.0523804	0	0	0	0	0	0	0
1999.5	0	0	0	0	NaN	0	0	0.00178735	0.00536205	0.00156393	0.00422705	0.0521146	0	0	0	0	0	0	0
1999.6	0	0	0	0	NaN	0	0	0.00200575	0.00423436	0.00178289	0.0042745	0.0519839	0	0	0	0	0	0	0
1999.7	0	0	0	0	NaN	0	0	0.00155594	0.00444553	0.00111138	0.00419314	0.0517739	0	0	0	0	0	0	0
1999.8	0	0	0	0	NaN	0	0	0.00199548	0.00731675	0.00177376	0.0041737	0.0529611	0	0	0	0	0	0	0
1999.9	0	0	0	0	NaN	0	0	0.00265428	0.0066357	0.00243309	0.00407895	0.0528891	0	0	0	0	0	0	0
2000	0	0	0	0	NaN	0	0	0.00154392	0.00352897	0.0011028	0.00414756	0.0539628	0	0	0	0	0	0	0
2000.1	0	0	0	0	NaN	0	0	0.00219969	0.00285959	0.00153978	0.0041154	0.0550323	0	0	0	0	0	0	0
2000.2	0	0	0	0	NaN	0	0	0.00131677	0.00329193	0.00109731	0.00417579	0.055071	0	0	0	0	0	0	0
2000.3	0	0	0	0	NaN	0	0	0.000875657	0.00481611	0.000656743	0.00413341	0.0556505	0	0	0	0	0	0	0
2000.4	0	0	0	0	NaN	0	0	0.0026206	0.00480444	0.00218384	0.00416714	0.0554608	0	0	0	0	0	0	0
2000.5	0	0	0	0	NaN	0	0	0.00239657	0.00457526	0.00174296	0.00420332	0.0546073	0	0	0	0	0	0	0
2000.6	0	0	0	0	NaN	0	0	0.00282603	0.00565205	0.00173909	0.00414746	0.055061	0	0	0	0	0	0	0
2000.7	0	0	0	0	NaN	0	0	0.00238581	0.00542229	0.00216892	0.00403518	0.0556026	0	0	0	0	0	0	0
2000.8	0	0	0	0	NaN	0	0	0.00151433	0.005841	0.001298	0.00411501	0.0560437	0	0	0	0	0	0	0
2000.9	0	0	0	0	NaN	0	0	0.00129489	0.00517956	0.00107907	0.00412858	0.056632	0	0	0	0	0	0	0
2001	0	0	0	0	NaN	0	0	0.00172269	0.0047374	0.000861345	0.00401789	0.0556575	0	0	0	0	0	0	0
2001.1	0	0	0	0	NaN	0	0	0.00214809	0.00343694	0.000859236	0.00391782	0.0559743	0	0	0	0	0	0	0
2001.2	0	0	0	0	NaN	0	0	0.00257119	0.00407105	0.00214266	0.00384205	0.0547629	0	0	0	0	0	0	0
2001.3	0	0	0	0	NaN	0	0	0.00256575	0.00406243	0.00128287	0.00393007	0.0543367	0	0	0	0	0	0	0
2001.4	0	0	0	0	NaN	0	0	0.00234617	0.00597206	0.0017063	0.00388804	0.0542772	0	0	0	0	0	0	0
2001.5	0	0	0	0	NaN	0	0	0.00255395	0.00489508	0.00191546	0.00400973	0.0541084	0	0	0	0	0	0	0
2001.6	0	0	0	0	NaN	0	0	0.00233536	0.00615685	0.00191075	0.00396412	0.0536792	0	0	0	0	0	0	0
2001.7	0	0	0	0	NaN	0	0	0.00190609	0.00296503	0.00169431	0.00391075	0.0539829	0	0	0	0	0	0	0
2001.8	0	0	0	0	NaN	0	0	0.0014797	0.00613017	0.00126831	0.00401947	0.0550366	0	0	0	0	0	0	0
2001.9	0	0	0	0	NaN	0	0	0.00168684	0.00442795	0.00126513	0.00408761	0.0542804	0	0	0	0	0	0	0
2002	0	0	0	0	NaN	0	0	0.00210376	0.00504902	0.00147263	0.00408808	0.0542066	0	0	0	0	0	0	0
2002.1	0	0	0	0	NaN	0	0	0.00125921	0.00356776	0.000419736	0.00397023	0.0523402	0	0	0	0	0	0	0
2002.2	0	0	0	0	NaN	0	0	0.0025134	0.00439846	0.0016756	0.00399448	0.0523573	0	0	0	0	0	0	0
2002.3	0	0	0	0	NaN	0	0	0.00271597	0.00522302	0.00271597	0.00396487	0.0518975	0	0	0	0	0	0	0
2002.4	0	0	0	0	NaN	0	0	0.00145934	0.00542039	0.00125086	0.00399012	0.0517015	0	0	0	0	0	0	0
2002.5	0	0	0	0	NaN	0	0	0.00103991	0.00540754	0.000831929	0.00397914	0.0518686	0	0	0	0	0	0	0
2002.6	0	0	0	0	NaN	0	0	0.0018678	0.00539587	0.00166027	0.0040121	0.0516665	0	0	0	0	0	0	0
2002.7	0	0	0	0	NaN	0	0	0.00227739	0.00496884	0.00165628	0.00400372	0.0508558	0	0	0	0	0	0	0
2002.8	0	0	0	0	NaN	0	0	0.00206539	0.00309809	0.00185885	0.00398595	0.0498984	0	0	0	0	0	0	0
