1981.8	322.16	64.6731	115.057	166.801	0	0	0	0	0	0	0	0.0294118	0	0.0294118	0	0.0294118	0.0882353	0.323529	0.5	0	0	0	0	0	
1981.9	312.667	59.116	106.764	150.15	0	0	0	0	0	0	0.0487805	0	0	0	0	0.0243902	0.097561	0.268293	0.560976	0	0	0	0	0	
1982	341.893	64.1647	68.3787	154.989	0	0	0	0	0.0222222	0.0222222	0	0	0	0	0	0.0888889	0.0666667	0.377778	0.422222	0	0	0	0	0	
1982.1	347.616	63.7993	68.0118	138.52	0	0	0	0.0196078	0	0.0196078	0	0	0	0	0.0196078	0.0588235	0.117647	0.372549	0.392157	0	0	0	0	0	
1982.2	353.091	68.8157	60.1007	138.067	0	0.0166667	0	0	0.0166667	0	0	0	0	0	0.0333333	0.05	0.15	0.333333	0.4	0	0	0	0	0	
1982.3	381.48	63.4532	52.3599	148.22	0.0135135	0	0	0.0135135	0	0	0	0	0	0.0135135	0.027027	0.0405405	0.189189	0.27027	0.432432	0	0	0	0	0	
1982.4	372.689	73.9063	59.6303	168.843	0.0128205	0	0	0.0128205	0	0	0	0	0	0.0128205	0.0384615	0.0512821	0.166667	0.25641	0.448718	0	0	0	0	0	
1982.5	355.925	68.4589	74.151	168.296	0.0121951	0	0.0121951	0	0	0	0	0	0.0121951	0.0121951	0.0243902	0.109756	0.170732	0.292683	0.353659	0	0	0	0	0	
1982.6	369.085	68.341	73.8171	199.214	0	0	0.0113636	0	0	0	0	0.0113636	0	0.0227273	0.0568182	0.0681818	0.204545	0.295455	0.329545	0	0	0	0	0	
1982.7	418.226	67.9798	66.0357	193.382	0	0.0107527	0	0	0	0	0	0.0107527	0	0.0322581	0.0752688	0.129032	0.215054	0.247312	0.27957	0	0	0	0	0	
1982.8	430.531	72.7889	65.6743	192.698	0	0.00990099	0	0	0	0	0.00990099	0	0.019802	0.049505	0.049505	0.168317	0.19802	0.237624	0.257426	0	0	0	0	0	
1982.9	464.576	62.154	58.072	197.309	0.00943396	0	0	0	0	0	0.00943396	0	0.0377358	0.0377358	0.0849057	0.132075	0.198113	0.245283	0.245283	0	0	0	0	0	
1983	483.755	77.5265	50.5415	206.927	0.00854701	0	0	0	0	0.00854701	0	0.017094	0.017094	0.0598291	0.0854701	0.111111	0.179487	0.264957	0.247863	0	0	0	0	0	
1983.1	475.025	67.0734	57.5788	159.946	0.00806452	0	0	0	0	0.00806452	0.00806452	0.0241935	0.0241935	0.0483871	0.0887097	0.153226	0.16129	0.209677	0.266129	0	0	0	0	0	
1983.2	487.665	66.9596	64.5439	149.142	0.00763359	0	0	0	0.00763359	0	0.0152672	0.0229008	0.0381679	0.0610687	0.0763359	0.137405	0.167939	0.221374	0.244275	0	0	0	0	0	
1983.3	478.469	71.9238	85.6959	138.353	0.00746269	0	0	0	0.00746269	0.00746269	0.0149254	0.0223881	0.0447761	0.0746269	0.0746269	0.134328	0.201493	0.19403	0.216418	0	0	0	0	0	
1983.4	469.317	71.5922	78.2194	132.833	0.00675676	0.00675676	0	0	0.0135135	0	0.027027	0.0135135	0.0472973	0.0675676	0.0878378	0.114865	0.202703	0.189189	0.222973	0	0	0	0	0	
1983.5	474.202	71.1401	70.7764	157.921	0	0.00628931	0	0.00628931	0.00628931	0.0188679	0.0125786	0.0251572	0.0377358	0.0628931	0.106918	0.100629	0.207547	0.150943	0.257862	0	0	0	0	0	
1983.6	493.27	96.1837	63.4205	172.662	0.00581395	0	0	0.0116279	0.00581395	0.0174419	0.00581395	0.0232558	0.0639535	0.0348837	0.116279	0.127907	0.156977	0.174419	0.255814	0	0	0	0	0	
1983.7	512.101	90.8387	63.1357	167.067	0.00546448	0	0	0.010929	0.010929	0.0163934	0.0163934	0.0327869	0.0382514	0.0491803	0.103825	0.142077	0.136612	0.174863	0.262295	0	0	0	0	0	
1983.8	530.912	110.84	76.8425	201.861	0.00520833	0	0.0104167	0.00520833	0.015625	0.00520833	0.015625	0.0416667	0.0416667	0.0520833	0.0885417	0.15625	0.145833	0.135417	0.28125	0	0	0	0	0	
1983.9	542.42	115.71	83.4492	231.429	0.00478469	0	0.00956938	0.00956938	0.00956938	0.00956938	0.0191388	0.0382775	0.0430622	0.0526316	0.076555	0.148325	0.15311	0.172249	0.253589	0	0	0	0	0	
1984	539.27	120.461	96.792	245.674	0.00446429	0	0.00892857	0.00892857	0.00446429	0.0178571	0.0267857	0.0267857	0.0446429	0.0758929	0.0892857	0.111607	0.165179	0.174107	0.241071	0	0	0	0	0	
1984.1	551.458	125.087	110.292	235.012	0.00420168	0.00420168	0.00420168	0.012605	0.00840336	0.00840336	0.0294118	0.0336134	0.0420168	0.0672269	0.113445	0.113445	0.147059	0.180672	0.231092	0	0	0	0	0	
1984.2	583.391	129.591	102.951	244.141	0.00395257	0.00790514	0.00790514	0.00395257	0.00790514	0.0237154	0.0197628	0.0355731	0.0355731	0.0711462	0.110672	0.12253	0.130435	0.185771	0.233202	0	0	0	0	0	
1984.3	622.605	128.931	102.627	228.571	0.00361011	0.00722022	0.00722022	0.0108303	0.00361011	0.0252708	0.0252708	0.0397112	0.0216606	0.0794224	0.0974729	0.122744	0.126354	0.184116	0.245487	0	0	0	0	0	
1984.4	593.614	158.172	109.17	232.812	0.00342466	0.00684932	0.0136986	0.00342466	0.010274	0.0205479	0.0308219	0.0308219	0.0410959	0.0890411	0.0753425	0.126712	0.123288	0.184932	0.239726	0	0	0	0	0	
1984.5	604.743	147.953	101.923	222.219	0.00993377	0.00993377	0.00331126	0.00662252	0.0165563	0.0198675	0.0331126	0.0298013	0.0397351	0.0960265	0.0794702	0.129139	0.145695	0.152318	0.228477	0	0	0	0	0	
1984.6	575.842	142.867	128.718	241.13	0.00961538	0.00641026	0.00641026	0.00320513	0.0224359	0.025641	0.0192308	0.0384615	0.0641026	0.0737179	0.0897436	0.125	0.144231	0.160256	0.211538	0	0	0	0	0	
1984.7	560.319	137.685	148.518	245.425	0.00911854	0.00607903	0.00607903	0.00911854	0.0151976	0.0273556	0.0303951	0.0303951	0.0729483	0.0638298	0.0881459	0.145897	0.133739	0.158055	0.203647	0	0	0	0	0	
1984.8	571.736	156.643	154.705	254.342	0.00862069	0.00574713	0.00287356	0.0114943	0.0229885	0.0258621	0.0229885	0.0344828	0.0775862	0.0574713	0.106322	0.112069	0.140805	0.158046	0.212644	0	0	0	0	0	
1984.9	617.367	141.611	154.342	234.168	0.0108108	0.0027027	0.00540541	0.0162162	0.0216216	0.0189189	0.0324324	0.0324324	0.0756757	0.0567568	0.121622	0.102703	0.121622	0.175676	0.205405	0	0	0	0	0	
1985	655.957	131.35	133.869	218.823	0.0101523	0.00507614	0.00253807	0.0253807	0.0177665	0.0177665	0.0329949	0.0329949	0.0837563	0.0482234	0.116751	0.106599	0.126904	0.15736	0.215736	0	0	0	0	0	
1985.1	639.829	116.084	153.292	218.088	0.00735294	0.00490196	0.00490196	0.0269608	0.0171569	0.0196078	0.0269608	0.0588235	0.0563725	0.0637255	0.115196	0.0955882	0.137255	0.169118	0.196078	0	0	0	0	0	
1985.2	636.267	115.869	125.928	251.143	0.00697674	0.00465116	0.0139535	0.0186047	0.0209302	0.0232558	0.0232558	0.055814	0.0511628	0.0767442	0.113953	0.0930233	0.14186	0.160465	0.195349	0	0	0	0	0	
1985.3	627.684	139.611	105.715	231.176	0.00681818	0.00454545	0.025	0.00909091	0.0227273	0.025	0.0295455	0.0568182	0.0613636	0.0772727	0.111364	0.0886364	0.134091	0.170455	0.177273	0	0	0	0	0	
1985.4	624.918	148.894	124.984	201.62	0.0131579	0.00219298	0.0285088	0.00438596	0.0241228	0.0285088	0.0350877	0.0614035	0.0504386	0.0921053	0.100877	0.109649	0.131579	0.157895	0.160088	0	0	0	0	0	
1985.5	642.16	133.818	117.948	196.14	0.0126316	0.00631579	0.0231579	0.0168421	0.0168421	0.0273684	0.0421053	0.0568421	0.0526316	0.0821053	0.105263	0.103158	0.147368	0.149474	0.157895	0	0	0	0	0	
1985.6	653.509	128.881	137.237	190.801	0.00808081	0.010101	0.020202	0.0181818	0.0161616	0.030303	0.0383838	0.0565657	0.0545455	0.0989899	0.0868687	0.107071	0.149495	0.139394	0.165657	0	0	0	0	0	
1985.7	625.692	128.451	117.317	204.34	0.00970874	0.0213592	0.00776699	0.023301	0.0194175	0.0252427	0.0485437	0.0446602	0.0640777	0.0990291	0.0679612	0.126214	0.149515	0.135922	0.157282	0	0	0	0	0	
1985.8	624.593	123.219	136.63	236.958	0.0111317	0.0204082	0.00742115	0.0222635	0.025974	0.0278293	0.0445269	0.0426716	0.0556586	0.103896	0.0686456	0.131725	0.139147	0.139147	0.159555	0	0	0	0	0	
1985.9	635.126	141.724	129.618	207.765	0.0108303	0.0198556	0.0144404	0.0180505	0.0270758	0.032491	0.0397112	0.0541516	0.0595668	0.0938628	0.0866426	0.129964	0.124549	0.151625	0.137184	0	0	0	0	0	
1986	625.847	136.425	116.137	202.474	0.0104348	0.0226087	0.013913	0.0173913	0.0243478	0.0382609	0.0365217	0.0591304	0.0573913	0.0886957	0.0886957	0.125217	0.133913	0.13913	0.144348	0	0	0	0	0	
1986.1	675.241	145.313	128.617	215.86	0.0118644	0.0186441	0.020339	0.0220339	0.020339	0.0389831	0.040678	0.0474576	0.0694915	0.0830508	0.0983051	0.120339	0.133898	0.142373	0.132203	0	0	0	0	0	
1986.2	666.923	144.794	134.667	233.939	0.0145396	0.0193861	0.0210016	0.0145396	0.0339257	0.0339257	0.0436187	0.0436187	0.0775444	0.0678514	0.113086	0.132472	0.122779	0.122779	0.138934	0	0	0	0	0	
1986.3	665.132	158.552	134.305	261.19	0.0203125	0.015625	0.021875	0.021875	0.025	0.0359375	0.0421875	0.0453125	0.084375	0.0734375	0.120313	0.121875	0.142187	0.0953125	0.134375	0	0	0	0	0	
1986.4	649.888	144.322	133.801	274.314	0.0211161	0.015083	0.0196078	0.0241327	0.0286576	0.0316742	0.0467572	0.0452489	0.0874811	0.081448	0.110106	0.12368	0.128205	0.102564	0.134238	0	0	0	0	0	
1986.5	661.241	157.673	152.594	268.851	0.0233918	0.0116959	0.0219298	0.0233918	0.0307018	0.0350877	0.0482456	0.0423977	0.0877193	0.0921053	0.108187	0.118421	0.133041	0.0891813	0.134503	0	0	0	0	0	
1986.6	672.077	152.487	158.509	281.824	0.0266854	0.0140449	0.0182584	0.0266854	0.0280899	0.0337079	0.0477528	0.0547753	0.0814607	0.0926966	0.11236	0.110955	0.117978	0.0997191	0.134831	0	0	0	0	0	
1986.7	682.077	151.969	145.257	294.712	0.0245902	0.0177596	0.0204918	0.0259563	0.0286885	0.0382514	0.0409836	0.0655738	0.0751366	0.0915301	0.122951	0.10929	0.106557	0.105191	0.127049	0	0	0	0	0	
1986.8	692.434	151.366	144.782	279.914	0.0241287	0.0201072	0.0187668	0.0335121	0.0254692	0.0375335	0.0442359	0.0737265	0.0790885	0.0898123	0.115282	0.107239	0.101877	0.105898	0.123324	0	0	0	0	0	
1986.9	709.621	146.325	150.716	265.483	0.0221354	0.0195312	0.0221354	0.0325521	0.0299479	0.0390625	0.0390625	0.0755208	0.0768229	0.108073	0.0976562	0.113281	0.0924479	0.114583	0.117188	0	0	0	0	0	
1987	731.707	145.927	137.586	255.395	0.0252207	0.0214376	0.0264817	0.0239596	0.0277427	0.0441362	0.0403531	0.07314	0.0819672	0.114754	0.0945776	0.107188	0.0920555	0.110971	0.116015	0	0	0	0	0	
1987.1	680.357	159.349	143.562	286.579	0.0231707	0.0219512	0.0292683	0.0219512	0.0304878	0.0402439	0.05	0.0756098	0.0878049	0.0926829	0.0987805	0.113415	0.0853659	0.0987805	0.130488	0	0	0	0	0	
1987.2	695.955	149.695	136.705	262.963	0.027027	0.0235018	0.027027	0.0199765	0.0305523	0.0434783	0.0505288	0.0775558	0.0904818	0.092832	0.0951821	0.0998825	0.0940071	0.0998825	0.128085	0	0	0	0	0	
1987.3	712.383	149.206	154.866	262.198	0.027366	0.027366	0.027366	0.0193843	0.0353478	0.041049	0.0490308	0.0843786	0.0923603	0.0832383	0.0957811	0.0946408	0.0889396	0.110604	0.123147	0	0	0	0	0	
1987.4	759.541	153.194	142.028	247.867	0.0320088	0.0264901	0.0275938	0.0198675	0.0353201	0.0419426	0.0662252	0.0706402	0.0905077	0.0827815	0.0949227	0.093819	0.0860927	0.110375	0.121413	0	0	0	0	0	
1987.5	757.389	161.513	129.31	292.077	0.0330843	0.0277481	0.0213447	0.0266809	0.0341515	0.0448239	0.0651014	0.0736393	0.0821772	0.0896478	0.0917823	0.0843116	0.0971185	0.0971185	0.13127	0	0	0	0	0	
1987.6	767.813	161.126	122.85	291.17	0.0354167	0.0270833	0.0177083	0.0302083	0.0364583	0.05	0.0614583	0.0770833	0.0854167	0.0885417	0.0833333	0.0927083	0.1	0.0947917	0.119792	0	0	0	0	0	
1987.7	765.415	178.444	122.466	294.698	0.0337769	0.024565	0.0163767	0.0317298	0.0409417	0.0511771	0.0614125	0.0849539	0.0849539	0.0839304	0.0890481	0.0818833	0.103378	0.0972364	0.114637	0	0	0	0	0	
1987.8	756.928	186.885	128.189	280.444	0.0308765	0.0278884	0.0149402	0.0308765	0.0507968	0.0448207	0.0657371	0.0896414	0.0806773	0.0876494	0.0856574	0.0886454	0.0946215	0.100598	0.106574	0	0	0	0	0	
1987.9	730.194	182.009	133.869	319.472	0.0337187	0.0260116	0.0183044	0.0366089	0.0462428	0.0414258	0.0741811	0.0876686	0.0732177	0.0809249	0.0915222	0.0876686	0.0905588	0.0963391	0.115607	0	0	0	0	0	
1988	709.564	199.074	151.616	345.162	0.0394737	0.0206767	0.0197368	0.0394737	0.0422932	0.0488722	0.075188	0.0817669	0.0704887	0.0855263	0.0921053	0.0845865	0.0930451	0.0949248	0.111842	0	0	0	0	0	
1988.1	726.876	211.615	169.604	352.897	0.037788	0.0175115	0.0239631	0.0451613	0.0368664	0.0534562	0.0857143	0.0654378	0.0774194	0.0866359	0.0967742	0.0792627	0.0921659	0.0995392	0.102304	0	0	0	0	0	
1988.2	791.541	197.798	169.184	329.843	0.0408348	0.0154265	0.0317604	0.0408348	0.0426497	0.0517241	0.0889292	0.0671506	0.0789474	0.0852995	0.0898367	0.0807623	0.100726	0.0889292	0.0961887	0	0	0	0	0	
1988.3	783.935	223.509	192.969	359.555	0.0384615	0.0143113	0.039356	0.039356	0.0411449	0.0617174	0.078712	0.0751342	0.0724508	0.0849732	0.088551	0.0840787	0.101968	0.0930233	0.0867621	0	0	0	0	0	
1988.4	770.527	227.11	210.691	358.356	0.0338542	0.0182292	0.0425347	0.0355903	0.0434028	0.0685764	0.0720486	0.0711806	0.0798611	0.0824653	0.0868056	0.0885417	0.09375	0.0920139	0.0911458	0	0	0	0	0	
1988.5	763.818	235.188	216.515	326.924	0.0329949	0.0211506	0.0448393	0.0329949	0.0482234	0.07022	0.0668359	0.0744501	0.0812183	0.0862944	0.0820643	0.0888325	0.0846024	0.0862944	0.0989848	0	0	0	0	0	
1988.6	743.762	243.444	209.933	304.21	0.0341667	0.0266667	0.04	0.0333333	0.0541667	0.0683333	0.0683333	0.0708333	0.0825	0.0875	0.0783333	0.0925	0.0833333	0.0891667	0.0908333	0	0	0	0	0	
1988.7	731.634	234.027	221.889	307.686	0.0299353	0.0307443	0.0355987	0.0404531	0.0582524	0.0598706	0.0647249	0.078479	0.0800971	0.0841424	0.0752427	0.0978964	0.078479	0.0889968	0.0970874	0	0	0	0	0	
1988.8	705.995	211.824	245.303	336.815	0.0299921	0.0363062	0.0307814	0.0465667	0.0520916	0.0599842	0.0765588	0.0710339	0.0789266	0.08603	0.0734017	0.0955012	0.0812944	0.0773481	0.104183	0	0	0	0	0	
1988.9	711.637	219.906	227.246	374.795	0.0317583	0.0395043	0.0340821	0.045701	0.0480248	0.0697134	0.0720372	0.0759101	0.074361	0.0859799	0.0735864	0.087529	0.0883036	0.0720372	0.101472	0	0	0	0	0	
1989	739.327	223.282	214.643	356.263	0.0381388	0.0350877	0.0366133	0.044241	0.0503432	0.0671243	0.0770404	0.0755149	0.0732265	0.0839054	0.0808543	0.078566	0.0869565	0.0793288	0.0930587	0	0	0	0	0	
1989.1	790.819	218.236	208.11	381.124	0.0372578	0.038003	0.038003	0.0469449	0.0447094	0.0737705	0.0663189	0.076006	0.0752608	0.0827124	0.0834575	0.0812221	0.071535	0.0923994	0.0923994	0	0	0	0	0	
1989.2	835.506	230.245	189.618	418.273	0.0406681	0.0355846	0.0384895	0.0493827	0.0479303	0.0711692	0.0675381	0.0762527	0.0755265	0.0777052	0.0864198	0.0784314	0.0718954	0.0907771	0.0922295	0	0	0	0	0	
1989.3	822.047	238.161	201.076	459.827	0.0440341	0.0383523	0.0369318	0.0447443	0.0553977	0.0660511	0.0710227	0.0724432	0.0752841	0.0802557	0.0802557	0.0724432	0.078125	0.0866477	0.0980114	0	0	0	0	0	
1989.4	808.498	241.775	206.551	415.973	0.047255	0.0361362	0.0375261	0.0416956	0.0611536	0.0681028	0.0660181	0.0722724	0.0840862	0.0750521	0.0792217	0.0736623	0.0826963	0.0847811	0.0903405	0	0	0	0	0	
1989.5	800.659	258.214	211.939	406.289	0.0510204	0.0326531	0.0421769	0.0414966	0.0619048	0.0659864	0.0693878	0.0659864	0.0870748	0.0714286	0.0823129	0.0707483	0.0891156	0.077551	0.0911565	0	0	0	0	0	
1989.6	856.908	253.441	228.9	392.499	0.0537135	0.0311671	0.0391247	0.0431034	0.0636605	0.0643236	0.0683024	0.0762599	0.0775862	0.0749337	0.0722812	0.0769231	0.08687	0.0702918	0.101459	0	0	0	0	0	
1989.7	818.905	248.325	251.521	412.347	0.0519481	0.0311688	0.0396104	0.0480519	0.0649351	0.061039	0.0694805	0.0727273	0.0772727	0.074026	0.0792208	0.0720779	0.0818182	0.075974	0.100649	0	0	0	0	0	
1989.8	816.565	247.626	274.132	386.032	0.0534351	0.0318066	0.0407125	0.0489822	0.0655216	0.0559796	0.0756997	0.0712468	0.0776081	0.0744275	0.0706107	0.0795165	0.0776081	0.0795165	0.0973282	0	0	0	0	0	
1989.9	849.825	217.662	256.112	372.362	0.0514888	0.0384615	0.0390819	0.0508685	0.0620347	0.0595533	0.0725806	0.0700993	0.0806452	0.0719603	0.0620347	0.0794045	0.0818859	0.0787841	0.101117	0	0	0	0	0	
1990	836.917	216.967	267.349	346.265	0.051756	0.0394331	0.0406654	0.0542206	0.0609982	0.0628466	0.0696242	0.0714726	0.0813309	0.0653112	0.073321	0.0807147	0.0745533	0.0807147	0.0930376	0	0	0	0	0	
1990.1	828.793	220.41	260.809	403.258	0.0503947	0.0431087	0.0400729	0.0558591	0.0625379	0.0631451	0.0661809	0.0771099	0.0758956	0.0710383	0.0692168	0.0843959	0.0686096	0.08136	0.0910747	0	0	0	0	0	
1990.2	833.526	219.709	237.323	410.592	0.052127	0.0425404	0.0431396	0.0545237	0.059317	0.0689035	0.0677052	0.0826842	0.0689035	0.0683044	0.070701	0.0826842	0.0754943	0.0844817	0.0784901	0	0	0	0	0	
1990.3	853.813	215.099	224.991	392.692	0.0528169	0.0399061	0.0492958	0.05223	0.060446	0.0715962	0.068662	0.0751174	0.0710094	0.0692488	0.0733568	0.0745305	0.0745305	0.0868545	0.0803991	0	0	0	0	0	
1990.4	862.466	222.409	206.992	404.017	0.0530565	0.0403691	0.050173	0.0513264	0.0628604	0.0749712	0.0680507	0.0767013	0.0640138	0.0668973	0.0784314	0.0709343	0.0749712	0.0853518	0.0818916	0	0	0	0	0	
1990.5	889.118	225.804	212.241	414.948	0.0511945	0.0415245	0.0511945	0.0540387	0.0614334	0.0784983	0.0654152	0.0711035	0.0648464	0.0699659	0.0756542	0.0784983	0.0750853	0.076223	0.0853242	0	0	0	0	0	
1990.6	886.931	262.034	194.553	463.143	0.055618	0.0376404	0.0494382	0.0601124	0.0634831	0.0713483	0.0713483	0.0674157	0.0651685	0.0707865	0.0758427	0.0769663	0.0780899	0.0730337	0.0837079	0	0	0	0	0	
1990.7	873.338	269.475	216.907	461.686	0.054878	0.0404656	0.0460089	0.0609756	0.0676275	0.0681818	0.0703991	0.0692905	0.0654102	0.0742794	0.0759424	0.0698448	0.0803769	0.0776053	0.078714	0	0	0	0	0	
1990.8	848.519	260.648	233.485	452.054	0.0538629	0.0429815	0.0484222	0.0603917	0.0663765	0.0718172	0.0663765	0.0680087	0.0658324	0.0734494	0.0734494	0.0712731	0.0772579	0.0745375	0.085963	0	0	0	0	0	
1990.9	892.35	264.032	261.453	459.126	0.0554667	0.0426667	0.0496	0.0656	0.0661333	0.0656	0.0688	0.064	0.0682667	0.0672	0.0784	0.0752	0.0741333	0.0709333	0.088	0	0	0	0	0	
1991	867.888	291.726	277.951	534.727	0.055409	0.0453826	0.0511873	0.0664908	0.0670185	0.0601583	0.0701847	0.0633245	0.0701847	0.0686016	0.0754617	0.0744063	0.0738786	0.0781003	0.0802111	0	0	0	0	0	
1991.1	910.479	274.734	277.102	517.057	0.0574113	0.0469729	0.0548017	0.0626305	0.0673278	0.0621086	0.0683716	0.0647182	0.0720251	0.0699374	0.0751566	0.0709812	0.0756785	0.07881	0.0730689	0	0	0	0	0	
1991.2	931.572	297.981	287.94	523.626	0.0586722	0.0473495	0.0571282	0.0638188	0.0699949	0.0607308	0.0643335	0.0669068	0.0730829	0.0699949	0.0751415	0.0730829	0.0756562	0.0710242	0.0730829	0	0	0	0	0	
1991.3	990.768	273.018	275.839	493.926	0.0591806	0.047041	0.0627213	0.0612038	0.0687911	0.0632271	0.0612038	0.066262	0.0713202	0.0657562	0.0809307	0.0738493	0.0763784	0.0733434	0.0687911	0	0	0	0	0	
1991.4	988.153	280.135	263.882	536.605	0.0612855	0.0498256	0.064275	0.060289	0.0682611	0.0597907	0.0667663	0.0652715	0.0607872	0.0762332	0.077728	0.0737419	0.0772297	0.0667663	0.0717489	0	0	0	0	0	
1991.5	964.558	299.368	280.395	535.105	0.0609037	0.0520629	0.0618861	0.064833	0.0623772	0.0633595	0.0643418	0.0667976	0.0609037	0.0795678	0.0766208	0.0736739	0.0731827	0.0623772	0.077112	0	0	0	0	0	
1991.6	967.507	314.436	268.441	509.38	0.0599034	0.0560386	0.0637681	0.063285	0.0618357	0.0652174	0.0623188	0.0666667	0.0623188	0.0792271	0.0758454	0.068599	0.0772947	0.0623188	0.0753623	0	0	0	0	0	
1991.7	1016.08	313.471	295.891	444.519	0.0652174	0.055293	0.0604915	0.0647448	0.057656	0.0647448	0.0642722	0.063327	0.0689981	0.0770321	0.0732514	0.0666352	0.0775047	0.0619093	0.0789225	0	0	0	0	0	
1991.8	1014.49	301.064	301.003	471.136	0.0673212	0.057971	0.0607761	0.0584385	0.0603086	0.0654511	0.0649836	0.0626461	0.0743338	0.0762038	0.0696587	0.0705937	0.0705937	0.0687237	0.0719963	0	0	0	0	0	
1991.9	984.318	280.305	305.861	525.036	0.0657103	0.0583063	0.0610828	0.0657103	0.0569181	0.0643221	0.0661731	0.0652476	0.073577	0.0823693	0.0647848	0.0763535	0.0587691	0.0721888	0.0684868	0	0	0	0	0	
1992	947.946	314.889	343.7	574.545	0.0689342	0.0603175	0.0634921	0.0621315	0.0566893	0.0662132	0.0662132	0.062585	0.076644	0.0739229	0.0671202	0.0716553	0.0671202	0.0653061	0.0716553	0	0	0	0	0	
1992.1	1012.95	298.4	287.833	553.527	0.0687023	0.0633139	0.065559	0.065559	0.0538841	0.065559	0.0673552	0.0610687	0.0803772	0.0718455	0.0682533	0.0727436	0.0637629	0.064661	0.0673552	0	0	0	0	0	
1992.2	1044.43	289.707	309.461	583.202	0.0714603	0.0616955	0.066134	0.0621394	0.0554816	0.066134	0.0674656	0.0710164	0.0754549	0.0710164	0.0683533	0.0683533	0.066134	0.0625832	0.0665779	0	0	0	0	0	
1992.3	1053.68	284.815	330.998	612.702	0.0762823	0.0622534	0.0657606	0.0591846	0.0604998	0.0644454	0.0644454	0.0714599	0.0775975	0.0718983	0.0657606	0.0675142	0.0666374	0.0613766	0.0648838	0	0	0	0	0	
1992.4	1091.03	287.751	297.553	685.017	0.0775227	0.0649632	0.0649632	0.054136	0.0671286	0.0662625	0.0627977	0.0727588	0.0770896	0.0675617	0.0649632	0.0666955	0.0697272	0.0580338	0.0653963	0	0	0	0	0	
1992.5	1100.41	329.7	291.609	683.174	0.0788346	0.0642674	0.0646958	0.0535561	0.0702656	0.0642674	0.0659811	0.0745501	0.0749786	0.0642674	0.0706941	0.0604113	0.0706941	0.0574122	0.0651243	0	0	0	0	0	
1992.6	1098.24	355.779	280.051	634.508	0.0805228	0.0645025	0.0636594	0.0573356	0.0687184	0.067032	0.0640809	0.0729342	0.0712479	0.0636594	0.0704047	0.0632378	0.0640809	0.0607083	0.0678752	0	0	0	0	0	
1992.7	1173.7	335.441	307.135	586.476	0.082015	0.0695254	0.0566195	0.0595337	0.070358	0.0695254	0.0616153	0.0761865	0.0670275	0.0670275	0.0661948	0.0674438	0.0591174	0.05995	0.0678601	0	0	0	0	0	
1992.8	1149.55	334.837	344.865	573.445	0.0860082	0.0695473	0.0563786	0.0625514	0.0703704	0.0641975	0.0683128	0.0757202	0.0592593	0.0703704	0.0666667	0.0674897	0.0600823	0.0572016	0.0658436	0	0	0	0	0	
1992.9	1110.2	330.273	339.076	548.609	0.0869388	0.0714286	0.0542857	0.0636735	0.0718367	0.0628571	0.0681633	0.0738776	0.0612245	0.0722449	0.0612245	0.075102	0.0571429	0.0579592	0.0620408	0	0	0	0	0	
