1980.1	0.00343986	0.239208	0	0.497828	0	0.205684	0	NaN	0.239208	0
1980.2	0.00687972	0.240496	0	0.498073	0	0.204386	0	NaN	0.240496	0
1980.3	0.0102796	0.241349	7.9447e-05	0.498337	0	0.203223	8.23859e-05	NaN	0.241359	0
1980.4	0.0137195	0.241517	7.91202e-05	0.498698	0	0.201231	8.20412e-05	NaN	0.241536	0
1980.5	0.0171193	0.241575	0.000157518	0.499312	0	0.200401	8.17127e-05	NaN	0.241603	0
1980.6	0.0205592	0.241701	0.000235423	0.499432	0	0.198981	0.000162813	NaN	0.241748	0
1980.7	0.024319	0.241439	0.000234046	0.500527	0	0.19786	0.000161878	NaN	0.241486	0
1980.8	0.0277189	0.240951	0.00031039	0.501557	0	0.197128	0.000161108	NaN	0.241007	0
1980.9	0.0310388	0.24068	0.000308618	0.502813	0	0.196609	0.000160269	NaN	0.240764	0
1981	0.0343186	0.240613	0.000384054	0.503461	0	0.195483	0.000239292	NaN	0.240715	0
1981.1	0.0377985	0.240268	0.000612792	0.50316	0	0.194519	0.000397141	NaN	0.240398	0
1981.2	0.0417583	0.240123	0.000762835	0.503321	0	0.192667	0.000474158	0.0666667	0.240223	0
1981.3	0.0447182	0.239711	0.00121636	0.503618	0	0.190704	0.00070816	0.0909091	0.239836	0
1981.4	0.0484381	0.239356	0.00151619	0.503243	0	0.18957	0.00109555	0.137931	0.239468	0
1981.5	0.0515979	0.238789	0.00181269	0.503594	0	0.187897	0.00140176	0.194444	0.23885	0
1981.6	0.0550378	0.238503	0.0022604	0.503166	0	0.187474	0.00170213	0.204545	0.23856	0
1981.7	0.0585177	0.238173	0.0024024	0.503325	0	0.186329	0.00192693	0.195652	0.238247	0
1981.8	0.0619575	0.238117	0.00254358	0.503465	0	0.185386	0.00207103	0.22	0.238151	0
1981.9	0.0655574	0.23795	0.00305582	0.503641	0	0.18461	0.00259285	0.233333	0.237961	0
1982	0.0691572	0.237636	0.00334797	0.502843	0	0.183427	0.0028871	0.21875	0.237681	0
1982.1	0.0725171	0.23719	0.00377946	0.503245	0	0.183374	0.00317388	0.214286	0.237249	0
1982.2	0.076037	0.237008	0.00441729	0.504907	0	0.182923	0.00375629	0.209877	0.23709	0
1982.3	0.0794368	0.236484	0.0054288	0.505095	0	0.182718	0.00456279	0.1875	0.236659	0
1982.4	0.0829567	0.236454	0.0057005	0.505374	0	0.182567	0.00469589	0.18	0.236664	0
1982.5	0.0864765	0.235946	0.00597015	0.505651	0.1	0.182417	0.00496812	0.211538	0.23604	0
1982.6	0.0899564	0.23611	0.00638978	0.505394	0.1	0.182679	0.00531483	0.198198	0.236265	0
1982.7	0.0932763	0.236271	0.00673084	0.505506	0.111111	0.182783	0.00564972	0.191667	0.236468	0
1982.8	0.0971561	0.236712	0.00728558	0.505396	0.111111	0.182428	0.0061296	0.193798	0.236914	0
1982.9	0.100476	0.236979	0.00762261	0.505434	0.125	0.182641	0.00646051	0.182482	0.237252	0
1983	0.104556	0.237697	0.0083679	0.506319	0.142857	0.182184	0.00693141	0.190789	0.237957	0
1983.1	0.107476	0.238334	0.00885145	0.505959	0	0.180367	0.00726932	0.185185	0.238647	0
1983.2	0.111076	0.23821	0.00932185	0.505904	0	0.178955	0.00774527	0.195266	0.238473	0
1983.3	0.115115	0.238459	0.00950422	0.505721	0	0.177445	0.00799829	0.201117	0.2387	0
1983.4	0.118435	0.23911	0.0104557	0.506223	0	0.17699	0.00860414	0.2	0.239392	0
1983.5	0.121675	0.239097	0.0111956	0.506437	0	0.176194	0.00927171	0.207547	0.239337	0
1983.6	0.125195	0.238918	0.0120744	0.506381	0	0.175109	0.00986541	0.200873	0.23923	0
1983.7	0.128675	0.239493	0.0128053	0.50645	0	0.173861	0.0103122	0.206612	0.239777	0
1983.8	0.132275	0.239367	0.0134003	0.506147	0	0.172071	0.0108278	0.2	0.239725	0
1983.9	0.135755	0.239056	0.0145442	0.506075	0	0.171227	0.011822	0.214545	0.239296	0
1984	0.139674	0.239111	0.0155221	0.506475	0	0.170323	0.0125138	0.226481	0.23924	0
1984.1	0.142754	0.239272	0.0164763	0.5056	0.0625	0.168323	0.0133039	0.220779	0.239473	0
1984.2	0.146834	0.239153	0.0174411	0.505929	0.0666667	0.166609	0.01407	0.219814	0.239374	0
1984.3	0.149954	0.2392	0.019043	0.505948	0.133333	0.164487	0.0155993	0.234286	0.239261	0
1984.4	0.153554	0.239286	0.0200206	0.505721	0.0625	0.161546	0.0163755	0.240437	0.239271	0
1984.5	0.157114	0.239587	0.0206764	0.504891	0.133333	0.159321	0.0167154	0.23545	0.239641	0
1984.6	0.161154	0.239993	0.0212955	0.504685	0.105263	0.156941	0.0172753	0.235142	0.240059	0
1984.7	0.164113	0.23983	0.022413	0.504364	0.0454545	0.154927	0.0178897	0.234146	0.239911	0
1984.8	0.168233	0.240114	0.0236349	0.504126	0.0869565	0.153319	0.0191027	0.244804	0.240043	0
1984.9	0.171273	0.240071	0.0251035	0.50333	0.0869565	0.151351	0.0202657	0.236957	0.240121	0
