1952.5	1957.5	1962.5	1967.5	1972.5	1977.5	1982.5	1987.5	1992.5	1997.5	2002.5	2007.5	2012.5	2017.5	2022.5	2027.5	2032.5	2037.5	2042.5	2047.5	2052.5	2057.5	2062.5	2067.5	2072.5	2077.5	2082.5	2087.5	2092.5	2097.5
0.5	0.1	1	2	2	0.5	1.2	-0.7	4.6	0.9	3	2.9	-1.2	-1.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.2	0.1	0.1	0.1	0.1	0.1	0	0	0
