1952.5	1957.5	1962.5	1967.5	1972.5	1977.5	1982.5	1987.5	1992.5	1997.5	2002.5	2007.5	2012.5	2017.5	2022.5	2027.5	2032.5	2037.5	2042.5	2047.5	2052.5	2057.5	2062.5	2067.5	2072.5	2077.5	2082.5	2087.5	2092.5	2097.5
46.8	47.6	48.6	49.3	48.5	47.5	45.1	44	43.5	44.6	44.4	44.5	46.5	46.1	43.7	41.8	40.7	39.9	38.7	36.9	34.8	33.1	31.7	30.4	28.9	27.3	25.9	24.7	23.5	22.4
