1952.5	1957.5	1962.5	1967.5	1972.5	1977.5	1982.5	1987.5	1992.5	1997.5	2002.5	2007.5	2012.5	2017.5	2022.5	2027.5	2032.5	2037.5	2042.5	2047.5	2052.5	2057.5	2062.5	2067.5	2072.5	2077.5	2082.5	2087.5	2092.5	2097.5
43.3	42.5	41.6	38.2	37.7	35.8	33.9	31.1	27.5	25.1	24	21.9	20.5	19.3	18.1	17.2	16.3	15.4	14.6	14	13.4	12.9	12.5	12.1	11.9	11.6	11.5	11.4	11.3	11.3
