1952.5	1957.5	1962.5	1967.5	1972.5	1977.5	1982.5	1987.5	1992.5	1997.5	2002.5	2007.5	2012.5	2017.5	2022.5	2027.5	2032.5	2037.5	2042.5	2047.5	2052.5	2057.5	2062.5	2067.5	2072.5	2077.5	2082.5	2087.5	2092.5	2097.5
45	48	50	51.9	53.7	55.5	58.4	60.9	62.9613867767962	64.7223545288469	66.2088422583204	67.446788967385	68.4621336582091	69.2808153329609	69.9287729938087	70.4319456429208	70.8162722824654	71.1076919146109	71.3321435415256	71.5155661653777	71.6838987883356	71.8630804125675	72.0790500402417	72.3577466735265	72.7251093145903	73.2070769656012	73.8295886287276	74.6185833061378	75.6	76.8
